fraction_allowed_subs,nseq,rep,sample,dist,dist_var,dim,dim_ci
0.182,1000,7,0,0.34690628970970966,0.0008835854937698819,10.406840207211703,0.9315152921027814
0.182,10000,7,0,0.3465672577339737,0.0008889770440456033,10.128326408469345,1.0310813157688488
0.182,100,8,0,0.36510908282828286,0.0007241110712396042,14.447804308768298,1.2535750133729429
0.182,1000,8,0,0.35736522624624634,0.0009577260984098733,10.693171345656745,1.131324236950755
0.182,10000,8,0,0.3581734471513152,0.0009418554342663152,10.492661269411489,1.3582337825063
0.182,100,9,0,0.34651993939393944,0.0009962196816124885,11.912526131479959,0.7499723941779972
0.182,1000,9,0,0.3480471123723725,0.0009231623308321772,10.900264965108112,1.0383604206972306
0.182,10000,9,0,0.3469954561474139,0.0009222184621365185,10.445782009768827,1.0625488982310112
0.238,100,0,0,0.45808824040404045,0.0013848274318331148,10.821714407597783,0.9521763918790777
0.238,1000,0,0,0.4593337004604605,0.0012496429285400255,11.036515663486716,1.2087000889380766
0.238,10000,0,0,0.4589022611929184,0.0012778042339131655,10.661850199075687,1.0764535247724478
0.238,100,1,0,0.459828303030303,0.0015048865769182736,11.896082997622917,0.8385057134253672
0.238,1000,1,0,0.4649576967767767,0.0014451457036805478,11.23872631560847,1.0245159582240648
0.238,10000,1,0,0.46479924873867395,0.0015085132720420943,10.6126016956473,1.093561919398934
0.238,100,2,0,0.4400585616161616,0.001107109956274486,14.401453179554235,0.7339123784755553
0.238,1000,2,0,0.44086455307307315,0.001186992568557614,10.811430061292397,1.0325339842859578
0.238,10000,2,0,0.43990375376617674,0.0011790521397595727,10.634789987430946,1.1238180222819671
0.238,100,3,0,0.48789154545454544,0.001306209973389348,12.932868286344299,0.754619120322821
0.238,1000,3,0,0.48285099457457453,0.001417435285678489,10.889886900007397,1.1138766050626092
0.238,10000,3,0,0.4840492019721977,0.0013906765279888768,10.705698823028696,1.0489325795544293
0.238,100,4,0,0.46493465252525246,0.0013682165385358266,12.04459187016634,1.375447297199479
0.238,1000,4,0,0.4642335383983983,0.0014762226645269835,10.86993676671185,0.993241122625178
0.238,10000,4,0,0.465370347927395,0.0014513688311934185,10.490165140211687,1.115245226051041
0.238,100,5,0,0.4761440888888889,0.0015992907582304825,11.118435842446198,1.0605537283112663
0.238,1000,5,0,0.4847423538338338,0.001287509546799806,11.261674946283678,1.2838097701848246
0.238,10000,5,0,0.4835061887134699,0.0013062369101964082,10.768757347683042,1.132781068932246
0.238,100,6,0,0.44355963636363643,0.0011808360086354452,12.435430779678667,1.0225573276000222
0.238,1000,6,0,0.43991340090090086,0.0011301233100572965,11.034964598423342,1.1104977627728208
0.238,10000,6,0,0.4396458712629261,0.0011551783695143882,10.737317017382312,1.1204296207657596
0.238,100,7,0,0.47037572121212123,0.0013397734177727821,12.711832111600032,0.9894794528262356
0.238,1000,7,0,0.46926574882882865,0.0013871729235908068,10.707553162796588,1.0524025444987946
0.238,10000,7,0,0.4696314544706457,0.0013855937061920543,10.55946264551958,1.083824303594602
0.238,100,8,0,0.4629017292929293,0.001338365532443889,13.188381540237778,0.7204455932698164
0.238,1000,8,0,0.46384077693693704,0.0014114643371172895,10.609830127851643,1.092816068407885
0.238,10000,8,0,0.46361510079848106,0.0013881768016183356,10.454588160512452,1.0390420470425406
0.238,100,9,0,0.4552074141414142,0.0011660908273335372,13.57983555005317,0.6006033857644576
0.238,1000,9,0,0.452249752912913,0.0011949898978000086,10.982039885094418,1.1706115021105459
0.238,10000,9,0,0.4536945309126915,0.0012073833898579448,10.769496026491607,1.1864380680959017
0.294,100,0,0,0.5697245818181818,0.001971152300340276,11.864942974244547,0.733557537920602
0.294,1000,0,0,0.5709730755355357,0.0019699887216575976,10.739712803343442,0.9122409569999822
0.294,10000,0,0,0.5705780308192853,0.0019425094286531644,10.281363051889382,0.9505930494110117
0.294,100,1,0,0.5667178808080808,0.002004029124216097,11.408446167687767,1.5633207948506678
0.294,1000,1,0,0.5685447574574574,0.0018648059485339668,11.23416540225472,1.1381482136726944
0.294,10000,1,0,0.5680170287606748,0.0018793240259226851,10.721660083856113,1.2879172239500822
0.294,100,2,0,0.5611642888888889,0.0019025715633630082,12.157712445729926,0.9833330180893662
0.294,1000,2,0,0.5596988549349352,0.0018671433326768148,11.1612312382875,1.208445077909111
0.294,10000,2,0,0.5582833748168821,0.0018927078460858758,10.653427638029916,1.1538533430519293
0.294,100,3,0,0.5378505535353535,0.0015424080757744073,14.248398457462981,0.4618313935571755
0.294,1000,3,0,0.538291124104104,0.0016569138475261802,11.387797734169244,1.0362297353632988
0.294,10000,3,0,0.5362416528470861,0.0017246747012749704,10.679885697015614,1.1548037637010418
0.294,100,4,0,0.5447528787878788,0.0015941330731873283,14.024344924713807,0.8119725941792895
0.294,1000,4,0,0.5402528252852855,0.0016766301790089543,10.899717045207476,1.1101791272930277
0.294,10000,4,0,0.5418311704238409,0.0016573178518357325,10.645039090195203,1.2344502660647203
0.294,100,5,0,0.5429852343434343,0.001831351705429932,11.585665636389402,0.8012247413724332
0.294,1000,5,0,0.5501795333133135,0.001736770549843265,10.95326600090076,1.1672473462551414
0.294,10000,5,0,0.5504606004998491,0.0017325257362644426,10.668799578593116,1.0834207924732346
0.294,100,6,0,0.5276626262626263,0.001545352422072442,14.019929446005369,0.6149790774975442
0.294,1000,6,0,0.5282506078478479,0.001692430330807699,11.139125402286332,1.1612394106187798
0.294,10000,6,0,0.5278553512595262,0.0016689012953514833,10.905687945176012,1.117613277025837
0.294,100,7,0,0.5566275252525251,0.0017527675303402718,12.991893559855809,1.007884623428931
0.294,1000,7,0,0.5537784073273272,0.001814641509256788,11.21346561219311,1.2886521659127594
0.294,10000,7,0,0.5533119874955482,0.001725949784827837,10.95740900583814,1.249482329231716
0.294,100,8,0,0.5480640464646465,0.001967904163242286,12.05292467552071,0.8399180294085965
0.294,1000,8,0,0.5472619290490489,0.001873503902152644,11.064280050975247,1.2190932316699097
0.294,10000,8,0,0.5460030969794966,0.0018558799775627484,10.735245741127496,1.0707280348423853
0.294,100,9,0,0.5271043090909091,0.0017541268514317356,11.666300697393417,1.0420077967466843
0.294,1000,9,0,0.5245187476876877,0.0015866814686152976,11.025745783388768,1.058816967160939
0.294,10000,9,0,0.5241162898561853,0.0016089756161240115,10.698783764980055,1.1319596702787926
0.350,100,0,0,0.5839461232323232,0.0024518942332737025,11.768357395998136,0.6532470861164543
0.350,1000,0,0,0.5806838465665664,0.0022893665819414626,10.99233982733786,0.9339225135000282
0.350,10000,0,0,0.5806417894499457,0.0023426172268853785,10.637327530375622,0.9832237326266562
0.350,100,1,0,0.6131198484848486,0.0024686661398356283,11.14111538338555,1.066155177500737
0.350,1000,1,0,0.6199165915115116,0.0022928053433908147,11.100757319057882,1.102669269252822
0.350,10000,1,0,0.6212154551083106,0.0022320878990330327,10.875215382169511,1.293525847187401
0.350,100,2,0,0.5984646929292929,0.001802953286279445,13.038834791395308,1.5565546846736826
0.350,1000,2,0,0.5952791843243243,0.0019843254422053443,11.36955100881608,1.3395820869369683
0.350,10000,2,0,0.594670061876787,0.0020690451114444546,10.835173586509008,1.128994264428384
0.350,100,3,0,0.6327885535353536,0.0024986508633218813,10.874604834434386,0.635543732057694
0.350,1000,3,0,0.6323646748748747,0.0021420316848382377,11.409490284610996,0.9574524599314916
0.350,10000,3,0,0.6317561725240528,0.0021742561017637453,10.81284668665125,1.113457510667209
0.350,100,4,0,0.5940687252525253,0.002426044786354817,12.064112059925472,0.8136641105595299
0.350,1000,4,0,0.5996618239039042,0.002396506234914015,10.858951390544343,1.0532075858784755
0.350,10000,4,0,0.6026611808216833,0.0022953865762316184,10.760383596053199,1.035470551509759
0.350,100,5,0,0.6037716767676768,0.002250901263249056,13.002091830033388,0.9051527428657832
0.350,1000,5,0,0.6069677335935937,0.00229928179512146,10.916019723829411,1.0190661948633069
0.350,10000,5,0,0.6073645819657979,0.0023078579377380382,10.581015911246968,1.0011326669823657
0.350,100,6,0,0.6118248545454545,0.0020089104025141965,12.999127684852809,1.0640324945436606
0.350,1000,6,0,0.611286780900901,0.0020090182194488124,11.34688422082286,1.0930827269684957
0.350,10000,6,0,0.6104807894345435,0.0020463323540709484,10.676117868936094,1.1112531563554633
0.350,100,7,0,0.5950855131313131,0.0019371945917265952,13.76486698731708,1.1424968156740853
0.350,1000,7,0,0.5923607642242242,0.0019400595751631082,11.192054088226586,1.1524331885150787
0.350,10000,7,0,0.5928610391515151,0.0019276863489557697,10.961943697349861,1.2925816198046627
0.350,100,8,0,0.5962450363636363,0.0014935518470592837,15.793783634049722,0.9938142996996006
0.350,1000,8,0,0.5921604076676678,0.0017666155847341075,11.624881048554094,1.3185544996726015
0.350,10000,8,0,0.5911799757561758,0.0017730409127071404,11.264967038401615,1.4144034278187327
0.350,100,9,0,0.6128552222222222,0.002583010609071829,11.58226845448901,0.4961017520313644
0.350,1000,9,0,0.6178162854854856,0.0023940685657391184,10.950326368127692,1.1122732209371398
0.350,10000,9,0,0.6193578716659651,0.002339199265701104,10.737861906730762,1.0398577482422964
