win_size,length,max_dist,mean_dist,usage,dim,dim_r^2,dim_ci,n_seq_from_dim_log10,n_seq_from_dim_log20,n_seq_from_dim_log_alpha,n_seq_from_dim_log10_ci,n_seq_from_dim_log20_ci,n_seq_from_dim_log_alpha_ci
0.4,300,1.0,0.9499919719719717,20,192.5743202724919,0.9707282840501018,26.528402130014946,477.0299418601813,366.65560628886874,366.65560628886874,65.7140687700104,50.50926495854786,50.50926495854786
0.4,300,0.9933333333333333,0.9499771838505169,20,192.17360818426417,0.992870392683088,12.918668046398746,476.0373294294093,365.8926627486889,365.8926627486889,32.001107200402075,24.596748197239137,24.596748197239137
0.4,400,0.62,0.5001053953953953,2,46.14159992263205,0.9840798700030107,4.655734964677707,120.06321109454225,92.2831998452641,398.841354097352,12.114501681814566,9.311469929355415,40.24350349238001
0.4,400,0.6175,0.5000466116116115,2,46.785433635476586,0.9848141941661226,4.608821626601717,121.73850503980317,93.57086727095317,404.4065601213089,11.99243036174739,9.217643253203434,39.83799134466887
0.4,400,0.62,0.5000375225225225,2,50.810774791426724,0.9889292740609484,4.264800496736286,132.21268421314687,101.62154958285345,439.2010301881234,11.09726674355311,8.529600993472572,36.86432217186827
0.4,400,0.6175,0.49998265765765776,2,50.72903570709399,0.9910885626442458,3.8160295010774212,131.9999942120769,101.45807141418798,438.4944892980675,9.929537690480764,7.6320590021548425,32.98521022325102
0.4,400,0.61,0.5000166966966967,2,52.319965495764116,0.9826046946136371,5.522446658049292,136.1396889641873,104.63993099152825,452.2462575993607,14.369737503152876,11.044893316098584,47.73523472788012
0.4,400,0.7725,0.6666583083083084,3,72.77988754128013,0.9864793232754434,6.759336550271095,189.37763354451346,145.55977508256026,396.91720222312097,17.588199205381184,13.51867310054219,36.863164303412375
0.4,400,0.775,0.666687022022022,3,73.90633636354319,0.9863068272140831,6.908204227097584,192.30872095720267,147.81267272708638,403.06047792860466,17.975561831253334,13.816408454195168,37.67503889931515
0.4,400,0.7875,0.6666484834834834,3,67.559082441673,0.9783620752267967,7.970383356573439,175.79278547230476,135.118164883346,368.4446746678549,20.73941564768602,15.940766713146878,43.467809162833625
0.4,400,0.7775,0.666707137137137,3,69.85181121397498,0.9831977047042192,7.244009638422795,181.7586032816782,139.70362242794997,380.94845174833466,18.849347656934093,14.488019276845588,39.506409472387105
0.4,400,0.765,0.6666515515515515,3,70.24375295458545,0.9868253787841272,6.438639210335124,182.77845920385215,140.4875059091709,383.0859711149224,16.75372548780849,12.877278420670248,35.114188106443336
0.4,400,0.8425,0.7500002252252251,4,91.89107249951017,0.9928049226537531,6.205782670293002,239.1060833111926,183.78214499902035,397.14660790496447,16.14781880124583,12.411565340586005,26.820946473504446
0.4,400,0.8525,0.7499827727727728,4,92.04381574963541,0.9877772923501715,8.122435602838339,239.5035304112889,184.08763149927083,397.80675324898516,21.135064714283462,16.244871205676677,35.10458263082039
0.4,400,0.85,0.7499906556556557,4,90.93651539415416,0.9935253575198906,5.823635650316721,236.6222684579079,181.8730307883083,393.02108073315196,15.15344932976034,11.647271300633442,25.169334531491472
0.4,400,0.8475,0.7499804954954955,4,88.2446685589553,0.9865995823715793,8.158581358944705,229.61792150525415,176.4893371179106,381.38711226897243,21.229118140104134,16.31716271788941,35.26080198964743
0.4,400,0.8525,0.7500193993993995,4,83.95674376604569,0.9898550370934862,6.742679062694434,218.4604839558008,167.91348753209138,362.8550096377323,17.544855423401913,13.485358125388867,29.141374075867862
0.4,400,0.89,0.8000018768768767,5,102.37693912716655,0.990994752979863,7.741974702072304,266.39093733741834,204.7538782543331,381.1192693318426,20.145082626135565,15.483949404144608,28.821097473663738
0.4,400,0.8925,0.7999822372372372,5,98.02980308573238,0.9810808637422982,10.799256333330112,255.07942856714268,196.05960617146476,364.9361588977676,28.100312841053395,21.598512666660223,40.202458856223835
0.4,400,0.8925,0.799969924924925,5,104.8376163390657,0.9941308930647001,6.390264487801254,272.7937670620736,209.6752326781314,390.27964772424235,16.627851557711516,12.780528975602506,23.789077434742016
0.4,400,0.8925,0.7999753203203204,5,109.23528119668997,0.9952012292923377,6.017414775360173,284.23675484336667,218.47056239337996,406.65086209725865,15.657674238190445,12.034829550720346,22.401067486528742
0.4,400,0.88,0.8000057757757759,5,109.21641388100336,0.9940668113022865,6.693629576779299,284.18766095607475,218.4328277620067,406.58062462356537,17.417225718506934,13.387259153558597,24.91841654214088
0.4,400,0.915,0.8333276326326328,6,118.76492469500465,0.979563469057147,13.608584847180426,309.03345892194994,237.52984939000933,397.1380355291988,35.41035416944014,27.21716969436085,45.505747310670195
0.4,400,0.91,0.8333468118118117,6,124.10845348786141,0.9907005878560625,9.538835753363566,322.9376414063515,248.2169069757228,415.0062616324744,24.82062287767606,19.077671506727132,31.89691318421581
0.4,400,0.91,0.8333688988988991,6,124.14753716460234,0.9867258432011192,11.42301634125965,323.0393394779131,248.29507432920468,415.1369535403926,29.72337380187726,22.8460326825193,38.19742471302727
0.4,400,0.915,0.833330930930931,6,118.41306384166856,0.9899988578641152,9.441577028068355,308.11789587296954,236.8261276833371,395.9614480103469,24.567549839777836,18.88315405613671,31.571689729555224
0.4,400,0.915,0.8333284834834834,6,117.82771428208119,0.990933542347508,8.94090491896658,306.59478120302583,235.65542856416238,394.004097599109,23.26477097591032,17.88180983793316,29.897492247735048
0.4,400,0.935,0.857134064064064,7,128.31235683109907,0.9859868535823783,12.134956370059609,333.87645010320006,256.62471366219813,395.0742213265192,31.57588446704251,24.269912740119217,37.3635755521452
0.4,400,0.93,0.8571475575575577,7,133.88212929299476,0.9917659425295402,9.677483331614223,348.36933218709913,267.7642585859895,412.22357133998577,25.181392193936606,19.354966663228446,29.797006976269635
0.4,400,0.94,0.8571425775775776,7,123.49361976000199,0.9867661094418295,11.345369553014327,321.3378071617695,246.98723952000398,380.2373120594961,29.521332200728992,22.690739106028655,34.93243482168172
0.4,400,0.9275,0.8570963263263262,7,133.11070871622093,0.9903395631764058,10.429338969868404,346.36204956778874,266.22141743244185,409.8483645305172,27.13776566949216,20.858677939736808,32.11197326766294
0.4,400,0.9325,0.8571695045045045,7,123.37970869346971,0.9940551301170336,7.569150685462598,321.04140373297633,246.75941738693942,379.8865794642718,19.69538416697485,15.138301370925197,23.305442959780844
0.4,400,0.945,0.8750376226226225,8,136.73678619261918,0.9883479033460334,11.777956721352547,355.7973206945801,273.47357238523836,393.9777052336581,30.646949964223726,23.555913442705094,33.93565470292068
0.4,400,0.9425,0.874987937937938,8,140.4861409381834,0.9941374222352652,8.558389533137515,365.5533666713084,280.9722818763668,404.7806663086937,22.269442994377126,17.11677906627503,24.65916278017131
0.4,400,0.945,0.8750267217217218,8,140.78272221258692,0.9871501013174926,12.742219511827177,366.32508893961085,281.56544442517384,405.63520160353505,33.15601959244402,25.484439023654353,36.71397099959187
0.4,400,0.945,0.8750046946946947,8,139.3398633819775,0.9967617096245908,6.3005008015609905,362.57068370334787,278.679726763955,401.47791352555697,16.394281061071613,12.601001603121983,18.153540950751196
0.4,400,0.9425,0.875004874874875,8,145.88730249042263,0.9778186056451879,17.43091707073818,379.60751305308895,291.77460498084525,420.34295421379244,45.35629192192342,34.86183414147636,50.223446805116716
0.4,400,0.9525,0.8889174224224226,9,152.62902559899413,0.9857111155042522,14.578033264020972,397.14988102651404,305.25805119798827,416.1938680135552,37.932917108557156,29.15606652804194,39.75186258558638
0.4,400,0.96,0.8888550650650651,9,152.9709117525222,0.984585308890322,15.184030315524431,398.0394893081984,305.9418235050444,417.1261344687638,39.50975779113702,30.368060631048863,41.404315360412305
0.4,400,0.9525,0.8888960910910911,9,170.809264031823,0.9789576734637119,19.8661546170651,444.455952085381,341.618528063646,465.7683426265779,51.692926110600375,39.7323092341302,54.17168654640327
0.4,400,0.955,0.8888916366366366,9,168.4926995026111,0.9791122772298271,19.523058561587682,438.4281122065892,336.9853990052222,459.451457957152,50.80016959146015,39.046117123175364,53.23612089059868
0.4,400,0.9525,0.8888953903903907,9,161.66478111802488,0.9832297199037185,16.74925703733513,420.6614589540048,323.32956223604975,440.8328645945241,43.58257162131807,33.49851407467026,45.67242728153607
0.4,400,0.965,0.9000382482482482,10,158.31232874642228,0.9877058143175411,14.011617903639566,411.9381767650251,316.62465749284456,411.9381767650251,36.45907036083509,28.023235807279132,36.45907036083509
0.4,400,0.965,0.9000039339339337,10,157.4743100380792,0.9950549460777202,8.806618191041869,409.7576018120613,314.9486200761584,409.7576018120613,22.915348853811082,17.613236382083738,22.915348853811082
0.4,400,0.96,0.9000088088088087,10,155.83600350120597,0.9921287031365045,11.01144744061158,405.49462991893233,311.67200700241193,405.49462991893233,28.652446831826083,22.02289488122316,28.652446831826083
0.4,400,0.96,0.9000259659659662,10,155.48624961436835,0.9891589001185189,12.91317685647021,404.58454932318074,310.9724992287367,404.58454932318074,33.60086085916332,25.826353712940417,33.60086085916332
0.4,400,0.96,0.899964994994995,10,158.95828926669734,0.9945715692486037,9.316220958599091,413.6190047908102,317.91657853339467,413.6190047908102,24.241365826741735,18.632441917198182,24.241365826741735
0.4,400,0.9675,0.9091161111111109,11,165.7860340793816,0.9960614478135661,8.270097857356458,431.385206398893,331.5720681587632,414.2387521507797,21.519290758994345,16.540195714712915,20.66395420832516
0.4,400,0.97,0.9090976376376376,11,178.5216162620796,0.9856945007005831,17.061162636070684,464.5239552627607,357.0432325241592,446.0603208406277,44.39416870085904,34.12232527214137,42.629614489863606
0.4,400,0.9675,0.9090765815815814,11,181.79788367099184,0.9864202442285849,16.92159451264629,473.0489996083829,363.5957673419837,454.2465165640276,44.031004070831706,33.84318902529258,42.280884721349665
0.4,400,0.9675,0.9091069519519518,11,163.2172418051133,0.9949803805410393,9.196692005948243,424.7010547959871,326.4344836102266,407.8202784105975,23.930344321243627,18.393384011896487,22.979174582552155
0.4,400,0.965,0.9090972422422425,11,163.16504967614023,0.9903515573479132,12.776106471567216,424.56524774532403,326.33009935228046,407.68986934147443,33.24419549461132,25.552212943134435,31.92282408778426
0.4,400,0.9725,0.9166215265265264,12,169.5220979084745,0.9925231497841739,11.672202282368522,441.1066686136232,339.044195816949,408.74197010847325,30.37177056963806,23.344404564737044,28.143345411969598
0.4,400,0.9725,0.9166667467467469,12,170.10766875797466,0.9884588795806165,14.581629019192395,442.63035909319547,340.21533751594933,410.15386499188844,37.94227347922733,29.163258038384793,35.15838847106218
0.4,400,0.975,0.9166520870870871,12,178.22948276964595,0.979188318058483,20.612823965727884,463.7638063899722,356.4589655392919,429.7367176166681,53.635804549506716,41.22564793145577,49.7004601830708
0.4,400,0.9725,0.9166742992992996,12,194.8881563616319,0.9772782739049932,23.574063808678357,507.11067445227053,389.7763127232638,469.9031569622842,61.34112826957444,47.148127617356714,56.84043203514623
0.4,400,0.9725,0.9167000650650657,12,171.29962413644046,0.9852968772828359,16.600268679010913,445.7318984949495,342.5992482728809,413.0278395101754,43.19489497494899,33.200537358021826,40.02561676562231
0.4,400,0.9725,0.9230730630630632,13,183.37774819586457,0.9933814222921014,11.8743111293384,477.1599018802726,366.75549639172914,428.3520350403227,30.897669914231805,23.7486222586768,27.73720032553416
0.4,400,0.9775,0.9230876676676678,13,193.2558513653996,0.9832064323049279,20.036379586063195,502.8633189279297,386.5117027307992,451.4262937038611,52.13586169195536,40.07275917212639,46.802973942964464
0.4,400,0.975,0.9230401901901903,13,189.40000150628384,0.9912818381053247,14.09066006155479,492.830166276957,378.8000030125677,442.4194150055904,36.664742797574526,28.181320123109582,32.91436922860256
0.4,400,0.975,0.923080365365365,13,173.52567956659945,0.9912436574688107,12.938156007079858,451.52422826824454,347.0513591331989,405.33859045273226,33.66585810758204,25.876312014159716,30.22223530295708
0.4,400,0.9775,0.9230958058058059,13,182.9233953073221,0.993095856660522,12.099461387922677,475.977648407052,365.8467906146442,427.2907122443544,31.4835243941311,24.198922775845354,28.26312875689116
0.4,400,0.9775,0.9285787787787784,14,194.79825975203312,0.992564517362639,13.375121971453495,506.87675808107747,389.59651950406624,442.2514259335134,34.80286976105072,26.75024394290699,30.3656037350623
0.4,400,0.9825,0.9285885585585586,14,198.30089318034163,0.9911976752030143,14.82452193871054,515.990820389167,396.60178636068326,450.2034714505713,38.57429542728234,29.64904387742108,33.65618345114072
0.4,400,0.985,0.9285763763763764,14,184.8924690503012,0.9859974847968157,17.4792105714372,481.1012964136323,369.7849381006024,419.76226166471326,45.48195450793351,34.9584211428744,39.68313582087615
0.4,400,0.98,0.9285629779779777,14,197.43927420011923,0.9951879570568686,10.891387414379533,513.7488361129615,394.8785484002385,448.2473337360979,28.34004344100989,21.782774828759067,24.726769225428864
0.4,400,0.9775,0.9285612812812816,14,202.66813108209138,0.9843785125160321,20.253638868641413,527.354635405921,405.33626216418276,460.118432661715,52.70118337889676,40.50727773728283,45.9819337267237
0.4,400,0.985,0.9333382282282283,15,201.6209505197259,0.9822621972864631,21.493607909906103,524.6298087608935,403.2419010394518,446.0791666644427,55.9276572116569,42.98721581981221,47.55384140560901
0.4,400,0.9825,0.933314914914915,15,191.12574485788673,0.9965425690143357,8.930699834384487,497.32065400746313,382.25148971577346,422.85889821745354,23.238216733611136,17.861399668768975,19.75885506730982
0.4,400,0.98,0.933354369369369,15,210.87046520650435,0.9872977853138698,18.974435683832734,548.6976008665602,421.7409304130087,466.54338822918027,49.37261995092679,37.94887136766547,41.98026264608882
0.4,400,0.9825,0.9333037787787787,15,196.81887524897152,0.987512180385113,17.558050461984262,512.1345208235182,393.63775049794305,435.45474628790816,45.6871006328467,35.116100923968524,38.84656082686154
0.4,400,0.985,0.9332915115115111,15,193.27696430135674,0.9946846228571701,11.208355710790547,502.9182560538832,386.5539286027135,427.6183945603773,29.16481396362037,22.416711421581095,24.798087511540277
0.4,400,0.985,0.9374914064064066,16,205.83265930788835,0.991434051452218,15.177756102367649,535.5889276936954,411.6653186157767,444.7969765540707,39.4934319121047,30.355512204735298,32.79858525808543
0.4,400,0.99,0.9375126926926928,16,186.31118368585197,0.9946987399261514,10.789968228983517,484.79287700591044,372.62236737170394,402.61176958180187,28.07614463633784,21.579936457967033,23.316733415892948
0.4,400,0.985,0.9375117167167166,16,191.55848728512012,0.9973945928891732,7.766818573600376,498.44667576391726,383.11697457024025,413.9510040058421,20.209727870268452,15.533637147200752,16.783815700568226
0.4,400,0.9825,0.937502682682683,16,195.2462948189389,0.9962505791640286,9.502066625449741,508.04257220338496,390.4925896378778,421.92022350031647,24.724947401015474,19.004133250899482,20.533624354011394
0.4,400,0.985,0.937475415415415,16,193.36255188739216,0.9968283724978921,8.652482519738651,503.14096008726034,386.7251037747843,417.8495227506178,22.5142785902765,17.304965039477302,18.697703646290137
0.4,400,0.9875,0.9411884684684684,17,198.9596033682741,0.9897476818134434,16.063906490733768,517.7048238150661,397.9192067365482,420.7446687304701,41.79924838397191,32.127812981467535,33.97073024140729
0.4,400,0.985,0.9411698748748751,17,191.0570461270496,0.9968823015724068,8.476091522898969,497.1418957884968,382.1140922540992,404.03294045853505,22.055298634569507,16.952183045797938,17.924595041185867
0.4,400,0.9875,0.9411867717717717,17,192.30940035982522,0.993044940554918,12.767443795212538,500.4005966325725,384.61880071965044,406.6813241398548,33.221654691050986,25.534887590425075,26.999621125140337
0.4,400,0.9875,0.9411470270270271,17,216.28632747950545,0.9912455694997059,16.124633633740718,562.7899994056788,432.5726549590109,457.38590983140995,41.957264053177944,32.249267267481436,34.09915139441951
0.4,400,0.99,0.9411680180180181,17,225.9208796560903,0.9756485629234538,28.314534953823635,587.859682158732,451.8417593121806,477.76032953911437,73.67611857640162,56.62906990764727,59.8774295270007
0.4,400,0.99,0.9444478878878879,18,219.67254428406406,0.9957229205454075,11.421355681564453,571.6011386747832,439.3450885681281,455.36019975817266,29.719052665725176,22.842711363128906,23.675379286093236
0.4,400,0.9875,0.9444392642642645,18,218.50621437407455,0.9880551438522984,19.059044871645458,568.5662782793104,437.01242874814915,452.94250927014343,49.59277813343303,38.118089743290916,39.50757937564454
0.4,400,0.99,0.9444466066066067,18,208.52782599371668,0.9925278506799201,14.353337766383415,542.6019130968493,417.0556519874334,432.258263357879,37.34824594392295,28.70667553276683,29.753098066024535
0.4,400,0.99,0.9444488688688689,18,222.77859244498805,0.9953597792276533,12.066746890777837,579.6832623254613,445.5571848899761,461.7987408859519,31.3983993099741,24.133493781555675,25.013213610848652
0.4,400,0.9875,0.9444361011011011,18,220.39172515074864,0.9851490825457626,21.466360439259613,573.4724904345117,440.7834503014972,456.8509929940003,55.85675765842279,42.93272087851923,44.49771458495054
0.4,400,0.99,0.9473565265265267,19,226.76452232372418,0.9876334607133063,20.129768111067715,590.0548909911593,453.5290446474483,461.4297004141343,52.37886423651876,40.25953622213543,40.960873304669526
0.4,400,0.99,0.9473752702702704,19,222.58162045501572,0.9920645201158174,15.792228085018847,579.170729390942,445.16324091003145,452.91816105885334,41.092324873953345,31.584456170037694,32.1346699186884
0.4,400,0.99,0.9473828028028026,19,226.03094709019427,0.9927307273798536,15.343877414168473,588.1460842253621,452.06189418038855,459.9369916042628,39.92568953124854,30.687754828336946,31.222347684103475
0.4,400,0.995,0.9473617867867865,19,216.97183317593215,0.9969000104240116,9.598318216899601,564.5737263521781,433.9436663518643,441.5031370637011,24.9753998162288,19.196636433799203,19.531049451293082
0.4,400,0.99,0.9473929779779777,19,219.9604837716955,0.990551563649014,17.04211778367529,572.3503744954725,439.92096754339104,447.584565211782,44.344612852400246,34.08423556735058,34.677996464180474
0.4,400,0.9925,0.9499790090090091,20,231.17012465420757,0.9932354322524345,15.134326531926966,601.5185325530114,462.34024930841514,462.34024930841514,39.380425564420435,30.268653063853932,30.268653063853932
0.4,400,0.99,0.9499918168168168,20,232.5526587055023,0.9952988784070363,12.67893464413109,605.115969094534,465.10531741100465,465.10531741100465,32.991348570155544,25.35786928826218,25.35786928826218
0.4,400,0.9925,0.9499962062062061,20,221.76080363736418,0.9946862641765766,12.858170358612625,577.0349147895218,443.52160727472835,443.52160727472835,33.45773065182503,25.71634071722525,25.71634071722525
0.4,400,0.995,0.9500196296296295,20,216.98210040486973,0.9926785730904628,14.78273936685317,564.6004422978184,433.96420080973945,433.96420080973945,38.46557466871749,29.56547873370634,29.56547873370634
0.4,400,0.995,0.9499878928928935,20,227.9435762121808,0.9916386439412618,16.604525310580556,593.1228599419319,455.88715242436155,455.88715242436155,43.205970985654176,33.20905062116111,33.20905062116111
0.4,500,0.598,0.49994884884884894,2,60.40055933524608,0.9898897224728327,4.842465783879135,163.01929789094706,125.30018403438123,541.5383856727492,13.069669897713291,10.045633030192498,43.416503624117425
0.4,500,0.6,0.4999540900900901,2,64.92367968339046,0.9621801983702909,10.211087826502151,175.22706403659063,134.6833390625736,582.0917070077774,27.55941975536998,21.182770456652705,91.55041076415733
0.4,500,0.602,0.5000178058058059,2,57.87223601901687,0.985232178387868,5.6207809032651985,156.19542909918104,120.05520981049068,518.8699842175565,15.170319058857483,11.6602377419556,50.39470909002388
0.4,500,0.616,0.49998378778778785,2,55.76899227486461,0.9799050927129417,6.335505356350241,150.51883732190672,115.69205769547946,500.0127545094224,17.09933891909948,13.142924433785113,56.802774359357464
0.4,500,0.608,0.4999689049049051,2,58.361534212657226,0.98901914371817,4.878428276281668,157.5160302469922,121.07025262442455,523.2569262726109,13.16673158598889,10.120236758468618,43.73893557333733
0.4,500,0.756,0.6666189869869871,3,87.50124630803589,0.9869952507882245,7.967923715791761,236.16323912740665,181.52021084408636,494.9753061539185,21.505187105759557,16.529355339562617,45.07279206916731
0.4,500,0.77,0.6666357997997997,3,79.56036978088866,0.9786107594551131,9.33097340233071,214.73105157250032,165.0469645497391,450.05551408240615,25.184017324147792,19.356984395502057,52.783264369441945
0.4,500,0.762,0.6666987747747748,3,82.9630439044615,0.9945348803942375,4.878788294220615,223.91476696655377,172.1057682857487,469.3036932469446,13.16770326360713,10.120983611055783,27.5982323850652
0.4,500,0.76,0.6666806206206205,3,76.94303314493308,0.9882396049875138,6.658656309048186,207.66693850080648,159.61733333813228,435.24981636549256,17.97151364730384,13.81329693181445,37.66655429732048
0.4,500,0.772,0.6666542862862861,3,86.07447345223696,0.9859009914463879,8.165625901822764,232.3124219866045,178.560388892528,486.9043658998216,22.038779375648893,16.9394859834891,46.19114985476387
0.4,500,0.84,0.7499969649649649,4,95.84282964499656,0.9852930099789081,9.289156818247,258.67692234253263,198.82471826525165,429.6530679143278,25.07115561802206,19.270236429273858,41.64228810940031
0.4,500,0.836,0.7500309669669669,4,101.87639456526642,0.9878829451951762,8.95069643789548,274.9613330815551,211.3412711451195,456.7008886856499,24.157661203797154,18.56810472034373,40.125006729832116
0.4,500,0.836,0.7499937137137137,4,112.93507324349027,0.9631944935065436,17.51320821271904,304.80837512167153,234.28235792988957,506.2757524368234,47.2676236458199,36.33092534634211,78.50982348380568
0.4,500,0.84,0.7500367647647649,4,101.44645309297141,0.9925390133640447,6.977481191319354,273.8009339442108,210.44936308672604,454.7735074378363,18.832012441189686,14.474695052344861,31.27929560582818
0.4,500,0.84,0.7499948068068069,4,99.10483097495938,0.9814934226565312,10.795720968838161,267.48096608620654,205.5916980989339,444.2762680446916,29.137327070075578,22.39558439635001,48.39605270200307
0.4,500,0.878,0.8000642922922924,5,117.67206043690831,0.9810059225487643,12.989251178924663,317.5933614676307,244.1091769798488,454.3733772514688,35.057599310703935,26.946034624522454,50.15608551615406
0.4,500,0.874,0.8000264944944947,5,127.56550111628154,0.9914263074612003,9.410754457082758,344.2954611009368,264.63299251238664,492.57544524818,25.39934399783786,19.52248916818808,36.33824604814876
0.4,500,0.88,0.7999792512512515,5,123.75850169100234,0.9860732106905474,11.667651126974812,334.0204838455838,256.7354211346344,477.87527615420913,31.490640412762364,24.204392302800905,45.05292103725775
0.4,500,0.878,0.799963955955956,5,128.13698939645747,0.9940581068091792,7.859022280665544,345.8378908269612,265.81853760447905,494.7821632996787,21.211265398924752,16.303440712064116,30.346460173314917
0.4,500,0.882,0.800035871871872,5,118.38561993620219,0.9956279818152285,6.223416328837217,319.5192371525339,245.58944699001125,457.12868244762336,16.796813996026636,12.910397186849158,24.03080803443438
0.4,500,0.906,0.8333262582582582,6,131.4261225839428,0.9873697781848012,11.791925821398666,354.71516264025024,272.6418021278758,455.84346547714057,31.826054085310368,24.4621985591254,40.899573276557106
0.4,500,0.904,0.8333556436436437,6,137.5500918247836,0.9691395564913746,19.47180786477416,371.243571928756,285.3458976088339,477.08407812199204,52.55382535721964,40.394015151356115,67.53677428560268
0.4,500,0.906,0.8333495855855854,6,141.33339895733243,0.972796754295876,18.74914978101528,381.4546043966958,293.1943196298255,490.2062474469215,50.603392865763475,38.89487024466182,65.03027893460947
0.4,500,0.902,0.8333153553553554,6,140.0354978980125,0.9874189833256733,12.53957282633652,377.9516083689953,290.50184056372007,485.7045570288011,33.8439309254693,26.013182661631898,43.49274117182693
0.4,500,0.904,0.8333316236236238,6,139.0580429404876,0.992483708831238,9.600054239747706,375.3134867580461,288.47412281721046,482.31431430973004,25.910258433077882,19.915189134324738,33.29720079522281
0.4,500,0.924,0.8571383303303306,7,148.00602904473303,0.9916277563480446,10.788559680823955,399.46383285262,307.03660498523203,472.6834212582969,29.117998968532827,22.38072839640599,34.45517276083329
0.4,500,0.928,0.8571292492492493,7,139.39250692329023,0.983703816791805,14.232712253856484,376.21619501516113,289.16796405078964,445.17461549054633,38.41366345350434,29.525578642712162,45.45468292987202
0.4,500,0.926,0.8571464504504502,7,152.30525714334706,0.9848171662085613,15.002062740994234,411.06732053257787,315.95529841938003,486.41376629585267,40.490117341110434,31.12158634009532,47.91173973191012
0.4,500,0.928,0.857137921921922,7,158.9557754294277,0.9814575474174234,17.332516024370413,429.0168698999977,329.7517131271433,507.65337225579196,46.779940849449126,35.95608172398436,55.354454317110886
0.4,500,0.924,0.8571650610610613,7,145.5785596019626,0.9947604749361973,8.381496886130806,392.9121656401404,302.0008508255934,464.9308684155888,22.62140868710279,17.387307565924292,26.767792156660505
0.4,500,0.94,0.8750081921921922,8,159.1166894438808,0.9898282970386129,12.795878442758406,429.45117199828394,330.0855271819566,475.53530454780145,34.535692096134824,26.544885368695528,38.2416952835099
0.4,500,0.944,0.8749879959959957,8,152.60451142257747,0.9855997986387314,14.633183598872122,411.87499885588994,316.5760975754363,456.073043427027,39.49452360129765,30.356351300833463,43.73265584844756
0.4,500,0.938,0.8750536336336338,8,157.31493906059697,0.9880133863914828,13.74593463323601,424.58830175849994,326.34781916908156,470.15060279069144,37.09986525666762,28.515764725112035,41.08102823755324
0.4,500,0.94,0.874993997997998,8,161.2033633505828,0.9911405502915737,12.090585131401252,435.0830422813033,334.41430538214337,481.77152725444256,32.63212660452304,25.081763459165458,36.133859387828814
0.4,500,0.936,0.8749807607607604,8,163.34404237892565,0.9898600254015383,13.115121220722843,440.8606707677118,338.85511651306575,488.1691493847165,35.39731877796174,27.207150408470564,39.195782577398376
0.4,500,0.95,0.8889018258258261,9,170.74749334740804,0.991440657485172,12.58573683855733,460.8423628602182,354.21348039329956,482.94050862499404,33.968526209733064,26.10894931165458,35.59737265288216
0.4,500,0.946,0.8888480840840844,9,163.32614228401334,0.9871237572646132,14.797963409115486,440.8123589484687,338.81798299623364,461.95003323366154,39.93925936646467,30.698184899327895,41.85441223943314
0.4,500,0.95,0.8888759359359355,9,186.3593690615814,0.9725041809827726,24.85857861316967,502.97834712419404,386.6001159085489,527.0969823171305,67.09255802737381,51.5688018346826,70.30975602501165
0.4,500,0.948,0.888917801801802,9,166.25566173579492,0.9895857409072562,13.530111883562745,448.71904407594604,344.89523344689843,470.235856857389,36.51736612904616,28.068043204806745,38.26843361914606
0.4,500,0.95,0.8889108428428427,9,166.07806930004037,0.9907070390922809,12.760103220803284,448.23972741884756,344.5268202214571,469.7335561818719,34.439135845179486,26.470670130555643,36.0905487908043
0.4,500,0.962,0.9000273633633628,10,158.08993941792954,0.9871294873403257,14.320314726657827,426.68000447629026,327.95554744956814,426.68000447629026,38.65009989990083,29.70730884661559,38.65009989990083
0.4,500,0.962,0.8999985985985985,10,184.1474835185159,0.9875882625726505,16.37689586793779,497.00853439043584,382.01158777802607,497.00853439043584,44.20075071169858,33.97365999170581,44.20075071169858
0.4,500,0.956,0.8999947067067068,10,175.0800240929812,0.9900562351749626,13.919369309656824,472.53573338538376,363.2012597405373,472.53573338538376,37.56796024603913,28.875552732253727,37.56796024603913
0.4,500,0.956,0.9000346706706709,10,172.3926716787934,0.9867862057198657,15.825538809752913,465.28264982841085,357.6263816968752,465.28264982841085,42.71265454997865,32.82987686089453,42.71265454997865
0.4,500,0.956,0.8999932612612613,10,183.1653539324593,0.9957464119052978,9.496949741465823,494.3577960972981,379.9741725747087,494.3577960972981,25.631982484902963,19.70130017780387,25.631982484902963
0.4,500,0.964,0.9091225225225226,11,205.739388970645,0.9803945167808861,23.080395881697303,555.2844395421915,426.8037181255009,533.2133089237359,62.2932961729016,47.87998461258396,59.81729760607738
0.4,500,0.96,0.9091122802802801,11,191.87673938403634,0.9940940329397762,11.732527366368611,517.8695641273137,398.04582972971247,497.2855787330891,31.665739436880347,24.33897722759245,30.40710760520579
0.4,500,0.964,0.9090978098098097,11,196.09239023258178,0.9801737495562743,22.124169137931954,529.2474793162916,406.7911432327814,508.2112510093921,59.71246887413502,45.89630452267992,57.3390515654165
0.4,500,0.97,0.9090936136136138,11,173.2850838685759,0.9818554399054316,18.687366220825055,467.69124356013765,359.47767931472725,449.10171756111237,50.43664089004897,38.76670104312899,48.43191392532762
0.4,500,0.964,0.9090919839839839,11,189.79227692285093,0.9863480469567955,17.713252106510645,512.2436624694099,393.721639144827,491.88329221995787,47.807536114714026,36.745913832920834,45.907309313825586
