OG_id,SimuID,ali_len,num_invar_sites,num_var_sites,mean_alphabet_size,median_alphabet_size,max_ld,mean_ld,median_ld,var_ld,dim_ur,dim_CI_ur,dim_R^2_ur,dim_range_end_ur,dim_range_start_ur,n_seq_from_dim_log10,n_seq_from_dim_log20,n_seq_from_dim_log_alpha,log10_nseq_ci,log20_nseq_ci,n_seq_bin_expected_from_dn/ds_log20,n_seq_bin_expected_from_usage_log20,n_seq_expected_from_dn/ds_log20,n_seq_expected_from_usage_log20,n_seq_diff_dnds_log10,n_seq_diff_dnds_log20,n_seq_diff_usage_log10,n_seq_diff_usage_log20,dnds_mean,dnds_median,dnds_var,dn_mean,dn_median,dn_var,ds_mean,ds_median,ds_var,filt_length,frac_NA,frac_SE_high,frac_dS<0.1,frac_dS>0.8,orig_length,dnds_from_usage,dnds_from_usage_cons,nodes,branch_length_distr,fraction_allowed_subs,gamma,mode,replicate,run,suffix,tree_len_scale,dnds_mean_tree,dnds_median_tree,dnds_var_tree,nonsyn_subs_count,syn_subs_count,total_treelength,integral_b0,norm_integral_b0
ali_tree_1_exp_0_continuousF.run2_f0.252_fnum14_0,SimuOG5652,300,50,250.0,3.687,3.0,0.62,0.4307510853957635,0.44333,0.004862461097542,5.455,0.294,0.993,0.85,0.35,12.380193110708735,9.515686150180187,25.94768727706932,0.6672368056000674,0.5128527457658981,112.9907853808577,100.91915763347862,122.84598681845293,110.0177374026254,134.6242079034184,103.47509923067751,118.9186581075886,91.40347148329843,0.1705,0.1664,0.0018,0.0848,0.0865,0.001,0.5134,0.5348,0.0354,702.0,0.0,0.0,0.0006,0.9837,44850.0,0.1414210526315789,0.3838571428571428,leaves,exp,0.252,0.0,tree,14,normal branch lengths,continuousF.run2,1.0,0.20974,0.20848,0.00028,12599,15665,28264,43.9699,87.6937
ali_tree_1_exp_1_continuousF.run2_f0.173_fnum14_0,SimuOG8322,300,38,262.0,3.407,3.0,0.45667,0.301362315942029,0.30667,0.0028615195348794,5.021,0.291,0.992,0.8,0.3,10.728489884368487,8.246151065020754,22.485877076828455,0.6217866075186675,0.47791873330432977,69.54960824000477,100.91915763347862,70.6080203811489,110.0177374026254,79.75763662255652,61.30345717498402,120.57036133392884,92.67300656845786,0.1012,0.0982,0.0008,0.05,0.0484,0.0004,0.5101,0.5307,0.0386,512.0,0.0,0.0,0.0002,0.9884,44850.0,0.1266842105263158,0.3438571428571428,leaves,exp,0.173,1.0,tree,14,normal branch lengths,continuousF.run2,1.0,0.116,0.11451,0.00016,8585,19071,27656,29.8834,80.9806
ali_tree_1_exp_10_continuousF.run2_f0.376_fnum14_0,SimuOG7467,300,0,300.0,11.173,11.0,0.85,0.5990042443701226,0.61667,0.0117043372956843,5.133,0.239,0.995,0.85,0.35,12.352770746167492,9.494608723347111,11.861779828317749,0.5751631031237152,0.44208289204752765,175.43075207516185,237.92475683757166,181.87140837406525,240.1311319406014,215.8878998655093,165.93614335181474,297.1944746105722,228.43014811422455,0.3074,0.3003,0.0045,0.1632,0.1669,0.0044,0.5371,0.5725,0.0365,1430.0,0.0,0.0,0.0008,0.9673,44850.0,0.5354210526315789,1.4532857142857143,leaves,exp,0.376,10.0,tree,14,normal branch lengths,continuousF.run2,1.0,0.34233,0.34076,0.0009,14889,12435,27324,53.9933,75.7047
ali_tree_1_exp_100_continuousF.run2_f0.596_fnum14_0,SimuOG6693,300,0,300.0,14.393,15.0,0.92333,0.7203831738905974,0.74333,0.0125717211995423,5.787,0.281,0.995,0.95,0.45,14.13462135041097,10.864177918663097,12.018303206980791,0.6863363745404325,0.52753309057272,239.08538012462287,270.3137670541621,241.23568885288344,271.1908095067699,296.92262971644845,228.22120220595977,337.55169782798004,259.449589135499,0.5561,0.5499,0.012,0.3305,0.3386,0.0129,0.5945,0.6391,0.0283,4381.0,0.0,0.0,0.0012,0.9011,44850.0,0.7048947368421054,1.9132857142857145,leaves,exp,0.596,100.0,tree,14,normal branch lengths,continuousF.run2,1.0,0.55193,0.5517,0.00188,18519,9922,28441,68.9766,82.2294
ali_tree_1_exp_0_continuousF.run2_f0.166_fnum15_0,SimuOG5595,300,117,183.0,2.323,2.0,0.40667,0.289759880490524,0.29667,0.0020707363403736,5.632,0.334,0.992,0.85,0.35,11.750398615019998,9.031612379561762,39.03397928536048,0.696845372410632,0.535610535293613,71.90251861532298,68.73998014497226,74.01290018198534,69.41346394792775,81.79693486730298,62.87090623576121,77.68237745493542,59.7083677654105,0.1047,0.1009,0.0008,0.0522,0.0521,0.0004,0.5143,0.5344,0.0358,587.0,0.0,0.0,0.0004,0.9866,44850.0,0.0696315789473684,0.189,leaves,exp,0.166,0.0,tree,15,normal branch lengths,continuousF.run2,1.0,0.12907,0.12943,0.0001,8889,17987,26876,31.2066,90.6208
ali_tree_1_exp_1_continuousF.run2_f0.497_fnum15_0,SimuOG8466,300,0,300.0,8.907,9.0,0.84667,0.640906353400223,0.65667,0.0090550658253712,6.053,0.402,0.99,0.9,0.4,14.556468836225383,11.188419086983835,15.254475347968084,0.9667438414278215,0.7430603788150506,210.2012471885481,216.6658136988669,213.9810650466588,220.0354748052508,258.9216588820548,199.01282810156428,267.3322538209444,205.47739461188308,0.4236,0.4134,0.0067,0.234,0.2395,0.0067,0.5607,0.6025,0.0333,2197.0,0.0,0.0,0.0012,0.9498,44850.0,0.4161578947368421,1.129571428571429,leaves,exp,0.497,1.0,tree,15,normal branch lengths,continuousF.run2,1.0,0.46754,0.46426,0.00171,17939,11107,29046,65.2134,86.7749
ali_tree_1_exp_10_continuousF.run2_f0.647_fnum15_0,SimuOG7614,300,0,300.0,14.003,14.0,0.94,0.7087702590858417,0.72333,0.0115551131548581,5.935,0.46,0.986,0.9,0.4,14.542228457875407,11.177473621931194,12.688136059135688,1.1271145898269062,0.8663248300064617,251.21582365251507,263.1488160610456,252.82045784863948,264.2816936192108,312.29709349947973,240.03835003058387,327.8222745610085,251.97134243911438,0.6243,0.614,0.014,0.3824,0.3918,0.017,0.6101,0.6609,0.027,6052.0,0.0,0.0,0.0013,0.8638,44850.0,0.6843684210526316,1.8575714285714289,leaves,exp,0.647,10.0,tree,15,normal branch lengths,continuousF.run2,1.0,0.6474,0.6442,0.00333,20155,9521,29676,71.9633,85.1563
ali_tree_1_exp_100_continuousF.run2_f0.441_fnum15_0,SimuOG6624,300,0,300.0,14.31,14.0,0.93667,0.7206217892976589,0.74667,0.0149940983912844,5.224,0.24,0.995,0.95,0.45,12.792049889028752,9.832248243054783,11.161100235593548,0.5876898877042305,0.45171125159516606,203.42257299607954,263.1488160610456,207.662910844038,264.2816936192108,251.86681937401653,193.59032475302476,329.5724531298552,253.3165678179908,0.3977,0.3938,0.0072,0.2195,0.2217,0.0077,0.5534,0.5883,0.0333,1757.0,0.0,0.0,0.0008,0.96,44850.0,0.7005263157894737,1.901428571428572,leaves,exp,0.441,100.0,tree,15,normal branch lengths,continuousF.run2,1.0,0.39619,0.39833,0.00114,18158,13006,31164,66.3466,80.6749
ali_tree_1_exp_0_continuousF.run2_f0.135_fnum16_0,SimuOG5574,300,149,151.0,1.847,2.0,0.34,0.2355262107023411,0.24333,0.0019436667120247,4.637,0.141,0.998,0.85,0.35,9.31387899646001,7.158850316672882,30.94003631072182,0.28321262421843035,0.2176833932824836,48.751203978131976,68.73998014497226,34.97449667245522,69.41346394792775,54.1128997038229,41.59235366145909,80.11889707349542,61.58112982829938,0.0709,0.068,0.0005,0.034,0.0341,0.0002,0.4978,0.5169,0.0322,348.0,0.0,0.0,0.0003,0.9919,44850.0,0.044578947368421,0.121,leaves,exp,0.135,0.0,tree,16,normal branch lengths,continuousF.run2,1.0,0.08606,0.0866,6e-05,7465,21109,28574,25.0234,83.8016
ali_tree_1_exp_1_continuousF.run2_f0.156_fnum16_0,SimuOG8298,300,43,257.0,3.127,3.0,0.42667,0.2766075986622073,0.28333,0.0023828560412436,5.129,0.29,0.993,0.8,0.3,10.807897336571544,8.3071853628215,22.65230741590382,0.6110918751424738,0.4696985289955615,61.25581225309571,100.91915763347862,57.74348089055979,110.0177374026254,68.88775181346722,52.94862689027421,120.49095388172579,92.61197227065712,0.089,0.0877,0.0006,0.044,0.0434,0.0003,0.5098,0.5218,0.036,413.0,0.0,0.0,0.0004,0.9904,44850.0,0.1119473684210526,0.3038571428571428,leaves,exp,0.156,1.0,tree,16,normal branch lengths,continuousF.run2,1.0,0.10166,0.10163,7e-05,7967,21345,29312,27.4266,80.0807
ali_tree_1_exp_10_continuousF.run2_f0.669_fnum16_0,SimuOG7632,300,0,300.0,14.953,15.0,0.94667,0.7441187538461539,0.76667,0.0112770663297581,6.295,0.423,0.99,0.95,0.45,15.443648576930435,11.870324764533013,13.131335224216018,1.0377543046928632,0.7976405679741803,251.14881758926083,270.3137670541621,252.7562742475264,271.1908095067699,311.3084964822396,239.2784928247278,336.24267060146053,258.4434422896291,0.6239,0.613,0.0143,0.3643,0.3725,0.0173,0.5835,0.6261,0.0297,4047.0,0.0,0.0,0.0013,0.9085,44850.0,0.7343684210526316,1.993285714285714,leaves,exp,0.669,10.0,tree,16,normal branch lengths,continuousF.run2,1.0,0.65788,0.65559,0.00314,22258,10311,32569,77.9534,91.6112
ali_tree_1_exp_100_continuousF.run2_f0.123_fnum16_0,SimuOG6480,300,0,300.0,8.367,8.0,0.68667,0.387196609253321,0.39667,0.0111175442759054,3.212,0.103,0.998,0.7,0.2,7.432148283430042,5.712511093671627,8.229687396031714,0.2383285408447367,0.18318450891910884,45.966846111967186,204.0435447861252,29.159077158847687,208.24039184378327,52.372097314309514,40.254335018295556,258.0346239049258,198.3310336924536,0.0669,0.0656,0.0005,0.0341,0.0336,0.0002,0.5185,0.5378,0.0359,456.0,0.0,0.0,0.0003,0.9895,44850.0,0.3877368421052632,1.0524285714285715,leaves,exp,0.123,100.0,tree,16,normal branch lengths,continuousF.run2,1.0,0.07264,0.07256,4e-05,5790,22365,28155,22.66,45.125
ali_tree_1_exp_0_continuousF.run2_f0.520_fnum17_0,SimuOG5775,300,0,300.0,7.833,8.0,0.82333,0.5965195616499442,0.61,0.0084473014261043,5.938,0.44,0.987,0.9,0.4,14.207824067784422,10.92044312209224,15.73245664599664,1.0527858857906949,0.8091941686966295,210.756321213361,204.0435447861252,214.49981688351593,208.24039184378327,259.99247160659127,199.83587809126874,251.2589481205714,193.12310166403296,0.4258,0.4177,0.0071,0.2547,0.262,0.0065,0.6045,0.6504,0.0275,3769.0,0.0,0.0,0.0011,0.9149,44850.0,0.3596315789473684,0.9761428571428572,leaves,exp,0.52,0.0,tree,17,normal branch lengths,continuousF.run2,1.0,0.45512,0.45359,0.00143,18663,10717,29380,64.67,91.8321
ali_tree_1_exp_1_continuousF.run2_f0.647_fnum17_0,SimuOG8520,300,0,300.0,11.563,12.0,0.89333,0.7198376880713488,0.74,0.0098869274553974,6.333,0.6,0.98,1.0,0.5,15.377367387927286,11.819379598607517,14.249105462354073,1.4568799041143805,1.1197896351120338,239.85792859554087,247.06112417897032,241.9713081901657,248.8446652984809,296.68499241270075,228.03854899693334,306.0565659313768,235.2417445803628,0.5602,0.5453,0.0125,0.3083,0.3098,0.0137,0.5552,0.5954,0.033,2977.0,0.0,0.0,0.0011,0.9325,44850.0,0.5559473684210526,1.509,leaves,exp,0.647,1.0,tree,17,normal branch lengths,continuousF.run2,1.0,0.61185,0.61184,0.0023,20962,9419,30381,74.2767,91.2162
ali_tree_1_exp_10_continuousF.run2_f0.287_fnum17_0,SimuOG7431,300,0,300.0,10.367,10.0,0.81667,0.5538875377926422,0.57,0.0114632493221404,4.534,0.218,0.995,0.85,0.35,10.832487063599249,8.326085562747448,10.832487063599249,0.5208385928241368,0.40032788987184464,133.80788819128463,227.86315831677518,143.3785291826417,230.5865360520723,163.25558912971428,125.48180262853718,285.62431681325586,219.53707275402775,0.2093,0.2036,0.0023,0.1082,0.11,0.0017,0.5276,0.5501,0.0353,779.0,0.0,0.0,0.0004,0.9822,44850.0,0.493,1.3381428571428573,leaves,exp,0.287,10.0,tree,17,normal branch lengths,continuousF.run2,1.0,0.23306,0.2328,0.00025,14124,16854,30978,50.1367,77.5846
ali_tree_1_exp_100_continuousF.run2_f0.155_fnum17_0,SimuOG6498,300,0,300.0,9.877,10.0,0.79667,0.4625331721293199,0.46333,0.0145959789621449,3.661,0.161,0.996,0.7,0.2,8.707321367876453,6.692636908369409,8.707321367876453,0.3829223546102456,0.29432246442159926,70.22317802220442,227.86315831677518,71.59271327273767,230.5865360520723,82.65513962986316,63.530541113835014,287.74948250897864,221.17052140840576,0.1022,0.1006,0.001,0.0532,0.0524,0.0006,0.5251,0.5371,0.0339,461.0,0.0,0.0,0.0002,0.9896,44850.0,0.4672105263157895,1.2681428571428572,leaves,exp,0.155,100.0,tree,17,normal branch lengths,continuousF.run2,1.0,0.10763,0.10755,7e-05,8700,21390,30090,34.3501,55.2766
ali_tree_1_exp_0_continuousF.run2_f0.202_fnum18_0,SimuOG5613,300,84,216.0,2.79,2.0,0.49333,0.3550648109253065,0.36333,0.0028500506245094,5.827,0.472,0.985,0.9,0.4,12.646097916670636,9.720066377268031,42.00942796008473,1.024362144614474,0.7873470619650781,87.32118636977803,68.73998014497226,94.29098995632805,69.41346394792775,100.96138480737538,77.60111999251001,76.78667815328478,59.01991376770423,0.1282,0.1253,0.0009,0.0616,0.0613,0.0005,0.4943,0.5043,0.0325,499.0,0.0,0.0,0.0003,0.9885,44850.0,0.0942105263157894,0.2557142857142857,leaves,exp,0.202,0.0,tree,18,normal branch lengths,continuousF.run2,1.0,0.15342,0.1537,0.00011,11101,19559,30660,37.5167,90.5379
ali_tree_1_exp_1_continuousF.run2_f0.546_fnum18_0,SimuOG8493,300,0,300.0,9.777,10.0,0.88,0.6356839286510592,0.65,0.0127399011556782,5.226,0.222,0.996,0.85,0.35,12.655302121821737,9.727140929877715,12.655302121821737,0.5375960717651026,0.4132080532783875,222.55645662568574,227.86315831677518,225.57631527427782,230.5865360520723,276.8973236768852,212.82931569580802,283.80150175503337,218.13601738689746,0.4756,0.469,0.0074,0.2798,0.2865,0.0075,0.5938,0.6337,0.0266,5287.0,0.0,0.0,0.0012,0.881,44850.0,0.4619473684210526,1.2538571428571428,leaves,exp,0.546,1.0,tree,18,normal branch lengths,continuousF.run2,1.0,0.52007,0.52028,0.00196,18434,10651,29085,65.0533,84.6516
ali_tree_1_exp_10_continuousF.run2_f0.369_fnum18_0,SimuOG7464,300,0,300.0,10.797,11.0,0.83,0.5782529863991082,0.59667,0.0134727868801293,4.515,0.122,0.998,0.8,0.3,10.818840052137249,8.315596172412496,10.38881894056465,0.2923363203456798,0.22469606490239744,166.99369586950502,237.92475683757166,174.1539151124945,240.1311319406014,206.4449673608771,158.67809969709253,298.7284053046024,229.60916066515918,0.2846,0.2755,0.0039,0.1555,0.1571,0.0032,0.5546,0.5899,0.0318,1701.0,0.0,0.0,0.0008,0.9613,44850.0,0.5156315789473684,1.399571428571429,leaves,exp,0.369,10.0,tree,18,normal branch lengths,continuousF.run2,1.0,0.31402,0.31287,0.00079,14617,13343,27960,53.4599,81.5443
ali_tree_1_exp_100_continuousF.run2_f0.496_fnum18_0,SimuOG6651,300,0,300.0,14.003,14.0,0.90667,0.714299749832776,0.74333,0.0128792658394424,5.436,0.475,0.983,0.95,0.45,13.234325241816903,10.17219071499021,11.546986750032074,1.1564209878335225,0.8888503660081585,222.24319282686187,263.1488160610456,225.28109618430648,264.2816936192108,275.91073495806455,212.07100211187165,329.130177777067,252.97662534605536,0.4742,0.4701,0.0082,0.2727,0.2773,0.0103,0.5722,0.6085,0.0292,3245.0,0.0,0.0,0.0015,0.9262,44850.0,0.6843684210526316,1.8575714285714289,leaves,exp,0.496,100.0,tree,18,normal branch lengths,continuousF.run2,1.0,0.47941,0.48254,0.00123,17263,11191,28454,63.7867,78.4833
ali_tree_1_exp_0_continuousF.run2_f0.385_fnum19_0,SimuOG5712,300,14,286.0,5.637,5.0,0.76667,0.5483718452619845,0.56667,0.007776485325188,5.35,0.391,0.988,0.9,0.4,12.635254024739456,9.711731525675585,18.076961738497232,0.9234363221818931,0.7097732759886269,169.57902325845131,152.84245263806906,176.5184997231219,161.1730721041445,207.99214186990562,159.86729173277573,186.2173614682398,143.13072111239347,0.2914,0.2858,0.0036,0.1512,0.154,0.0031,0.5319,0.5706,0.0366,1652.0,0.0,0.0,0.0007,0.9624,44850.0,0.2440526315789473,0.6624285714285714,leaves,exp,0.385,0.0,tree,19,normal branch lengths,continuousF.run2,1.0,0.34836,0.3497,0.0009,14674,12438,27112,53.6233,84.4229
ali_tree_1_exp_1_continuousF.run2_f0.539_fnum19_0,SimuOG8487,300,0,300.0,9.53,9.5,0.85667,0.6635067163879599,0.69333,0.0119954226592446,5.253,0.226,0.996,0.95,0.45,12.659387573686042,9.730281097189705,12.947818284438467,0.5446452677808957,0.4186262189158335,216.16671552328674,222.42232177969183,219.56704947975652,225.44989935989895,268.5799933862728,206.43643442609704,276.7187247669191,212.69204068250212,0.4479,0.44,0.0078,0.2499,0.256,0.0074,0.5643,0.6,0.0308,3284.0,0.0,0.0,0.0014,0.9254,44850.0,0.4489473684210526,1.2185714285714284,leaves,exp,0.539,1.0,tree,19,normal branch lengths,continuousF.run2,1.0,0.51815,0.52061,0.00189,18221,10532,28753,63.5333,83.7495
ali_tree_1_exp_10_continuousF.run2_f0.686_fnum19_0,SimuOG7635,300,0,300.0,14.683,15.0,0.93667,0.7438060060200667,0.77,0.0141899456373613,5.584,0.204,0.997,0.95,0.45,13.673584720585096,10.50981512044753,11.626295676718168,0.4995364045485959,0.38395456385589116,259.5178684560941,270.3137670541621,260.78799767297204,271.1908095067699,323.9669465515727,249.00805333564657,338.0127344578059,259.8039519337146,0.676,0.6583,0.0203,0.3995,0.3987,0.0209,0.5916,0.6336,0.0272,6757.0,0.0,0.0,0.0016,0.8477,44850.0,0.7201578947368421,1.9547142857142856,leaves,exp,0.686,10.0,tree,19,normal branch lengths,continuousF.run2,1.0,0.68464,0.68698,0.00416,20466,9039,29505,74.2367,87.1865
ali_tree_1_exp_100_continuousF.run2_f0.691_fnum19_0,SimuOG6744,300,0,300.0,15.063,15.0,0.94,0.7420063917502788,0.76333,0.0115953153810652,6.06,0.444,0.988,0.95,0.45,14.848509596415326,11.412887977911211,12.625303931208226,1.0879106040937963,0.8361917924410195,258.6978986479071,270.3137670541621,259.9997630560046,271.1908095067699,321.72521635975227,247.28501066999587,336.8378095819756,258.9008790762509,0.6707,0.6593,0.0158,0.3952,0.3984,0.019,0.5886,0.6353,0.0286,5414.0,0.0,0.0,0.0015,0.8778,44850.0,0.7401578947368421,2.009,leaves,exp,0.691,100.0,tree,19,normal branch lengths,continuousF.run2,1.0,0.65502,0.65384,0.00249,20267,9003,29270,74.3733,87.6969
ali_tree_1_exp_0_continuousF.run2_f0.228_fnum20_0,SimuOG5640,300,63,237.0,3.333,3.0,0.56333,0.4172421063500258,0.43,0.0039039116390684,5.93,0.507,0.983,0.9,0.4,13.211352919460284,10.154533687532595,27.68971784168943,1.129537256351832,0.8681869442797683,110.1135720445083,100.91915763347862,119.86533642764115,110.0177374026254,130.04970724015183,99.95903835697571,118.08749829883705,90.76462394594603,0.1655,0.1613,0.0013,0.0799,0.0795,0.0009,0.4941,0.5033,0.0324,798.0,0.0,0.0,0.0005,0.9817,44850.0,0.1227894736842105,0.3332857142857143,leaves,exp,0.228,0.0,tree,20,normal branch lengths,continuousF.run2,1.0,0.19355,0.19312,0.0002,11683,17837,29520,40.7399,85.7703
ali_tree_1_exp_1_continuousF.run2_f0.290_fnum20_0,SimuOG8361,300,4,296.0,5.75,6.0,0.67333,0.4869301364548494,0.5,0.0051495744523648,5.91,0.457,0.986,0.9,0.4,13.62461388705954,10.472175070880063,17.50895327912452,1.053544593297159,0.8097773278159371,127.23648273415161,172.76365965000718,137.0589192462265,179.43120135055315,151.91386669285396,116.76430766327155,211.14608947828282,162.29148457912711,0.1965,0.1915,0.0021,0.0982,0.1009,0.0014,0.5108,0.5237,0.0337,649.0,0.0,0.0,0.0003,0.9852,44850.0,0.25,0.6785714285714286,leaves,exp,0.29,1.0,tree,20,normal branch lengths,continuousF.run2,1.0,0.22591,0.22583,0.00023,15552,17633,33185,52.6633,95.6728
ali_tree_1_exp_10_continuousF.run2_f0.408_fnum20_0,SimuOG7488,300,0,300.0,11.937,12.0,0.88333,0.632124788851728,0.64667,0.0104602165395373,5.479,0.417,0.987,0.9,0.4,13.27695516403956,10.204957001981848,12.302803827128072,1.010492846031118,0.7766868169057183,188.5319971483752,247.06112417897032,193.89066128627118,248.8446652984809,232.00882826843275,178.32704014639336,308.15697815526454,236.85616717698846,0.3466,0.3391,0.0057,0.1896,0.1917,0.0051,0.5564,0.6033,0.0354,1566.0,0.0,0.0,0.0005,0.9645,44850.0,0.5756315789473684,1.5624285714285713,leaves,exp,0.408,10.0,tree,20,normal branch lengths,continuousF.run2,1.0,0.36495,0.36368,0.00106,17010,12656,29666,61.9799,83.9169
ali_tree_1_exp_100_continuousF.run2_f0.601_fnum20_0,SimuOG6699,300,0,300.0,15.393,16.0,0.95,0.7782835464882945,0.81,0.0132902914570991,5.893,0.43,0.988,1.0,0.5,14.466400760030151,11.119190801321393,12.014085779161013,1.0555832898036595,0.8113443143675885,242.25021753271218,276.998698842124,244.2511873635481,277.653855791711,300.7083987061529,231.1310267313908,345.91721519346686,265.8795080408026,0.5731,0.5588,0.0167,0.3271,0.3294,0.0174,0.5698,0.6202,0.0331,3155.0,0.0,0.0,0.0009,0.9288,44850.0,0.7575263157894737,2.056142857142857,leaves,exp,0.601,100.0,tree,20,normal branch lengths,continuousF.run2,1.0,0.57099,0.57087,0.00186,20615,10204,30819,75.8601,87.385
ali_tree_1_exp_0_continuousF.run2_f0.690_fnum21_0,SimuOG5835,300,0,300.0,11.207,11.5,0.91,0.7452748958751393,0.78,0.0132784587565164,5.644,0.501,0.982,1.0,0.5,13.749701979898028,10.568320504310018,12.962882978355271,1.2205174861674188,0.9381163310877604,253.99014941777753,242.59776013136278,255.47968369067482,244.58264080505325,316.69910101580706,243.42182891346752,301.87726083190046,232.02943962705277,0.6411,0.6314,0.0138,0.343,0.3433,0.0168,0.5382,0.561,0.0325,4523.0,0.0,0.0,0.0022,0.897,44850.0,0.5372105263157895,1.4581428571428572,leaves,exp,0.69,0.0,tree,21,normal branch lengths,continuousF.run2,1.0,0.66476,0.66279,0.00264,20539,9420,29959,70.2033,82.7127
ali_tree_1_exp_1_continuousF.run2_f0.649_fnum21_0,SimuOG8523,300,0,300.0,11.847,12.0,0.91,0.7342503224080268,0.76,0.0116866371451624,5.884,0.442,0.987,1.0,0.5,14.334381015187809,11.017717549142478,13.282644660186417,1.0767838899920141,0.8276395575664471,243.8497780757216,247.06112417897032,245.77719723827443,248.8446652984809,302.92149469733107,232.8320605265791,307.0995523041163,236.04340662982784,0.5819,0.5718,0.0125,0.3372,0.3401,0.0143,0.582,0.6251,0.0302,3951.0,0.0,0.0,0.0015,0.9104,44850.0,0.5708947368421052,1.5495714285714286,leaves,exp,0.649,1.0,tree,21,normal branch lengths,continuousF.run2,1.0,0.63816,0.63966,0.00262,20186,9579,29765,71.23,86.7037
ali_tree_1_exp_10_continuousF.run2_f0.657_fnum21_0,SimuOG7620,300,0,300.0,14.4,14.0,0.93,0.7288798896321069,0.75333,0.0113318396978451,5.933,0.423,0.988,0.95,0.45,14.509769738022253,11.152525142679117,12.65981573292192,1.0344905779847318,0.795131996520018,253.33656717968984,263.1488160610456,254.85290987052858,264.2816936192108,315.08870316129753,242.18404203701073,327.8547332808617,251.99629091836647,0.6371,0.6247,0.0158,0.3785,0.3789,0.0186,0.5916,0.6319,0.0278,5210.0,0.0,0.0,0.0013,0.8826,44850.0,0.7052631578947368,1.9142857142857144,leaves,exp,0.657,10.0,tree,21,normal branch lengths,continuousF.run2,1.0,0.62253,0.62314,0.00315,20737,9913,30650,74.1267,89.1789
ali_tree_1_exp_100_continuousF.run2_f0.357_fnum21_0,SimuOG6579,300,0,300.0,13.69,14.0,0.93,0.7040292178372352,0.74,0.0167652232101128,4.535,0.259,0.993,0.95,0.45,11.090815061845765,8.524642090350548,9.67676796709943,0.6334114886478618,0.4868538702096564,169.4286135292402,263.1488160610456,176.3809413770302,264.2816936192108,209.340893263456,160.90397143888967,331.2736879570382,254.62417397069504,0.291,0.2872,0.0052,0.1602,0.1565,0.0045,0.5525,0.5949,0.0337,1232.0,0.0,0.0,0.0003,0.9722,44850.0,0.6678947368421052,1.8128571428571427,leaves,exp,0.357,100.0,tree,21,normal branch lengths,continuousF.run2,1.0,0.30055,0.30109,0.00043,15523,14489,30012,58.7234,70.1096
ali_tree_1_exp_0_continuousF.run2_f0.641_fnum22_0,SimuOG5823,300,0,300.0,9.973,10.0,0.89667,0.6794723942028986,0.69667,0.0094966245970191,6.132,0.397,0.99,0.9,0.4,14.899250880933177,11.45188883468389,14.899250880933177,0.964612296107383,0.7414220266421242,245.1040491791626,227.86315831677518,246.97467857465375,230.5865360520723,303.98846915985695,233.6521603444787,281.5575529959219,216.41126948209128,0.5889,0.5804,0.0122,0.3536,0.3566,0.013,0.6034,0.647,0.0258,5526.0,0.0,0.0,0.0015,0.8753,44850.0,0.4722631578947369,1.281857142857143,leaves,exp,0.641,0.0,tree,22,normal branch lengths,continuousF.run2,1.0,0.61068,0.61066,0.00332,19991,9777,29768,72.3935,91.141
ali_tree_1_exp_1_continuousF.run2_f0.168_fnum22_0,SimuOG8316,300,39,261.0,3.2,3.0,0.44,0.2920780619963636,0.29667,0.0025552348235476,5.236,0.357,0.989,0.8,0.3,11.10332510379383,8.534257581146116,23.27149544054101,0.7570448934404884,0.5818811987145079,65.41945718069,100.91915763347862,64.38218493007919,110.0177374026254,74.00935098833929,56.88519959954389,120.1955261145035,92.3849000523325,0.0951,0.0921,0.0007,0.0464,0.0458,0.0003,0.5102,0.5292,0.0363,505.0,0.0,0.0,0.0003,0.9884,44850.0,0.1157894736842105,0.3142857142857143,leaves,exp,0.168,1.0,tree,22,normal branch lengths,continuousF.run2,1.0,0.11464,0.115,9e-05,8069,18874,26943,28.7499,80.8258
ali_tree_1_exp_10_continuousF.run2_f0.548_fnum22_0,SimuOG7563,300,0,300.0,13.577,14.0,0.9,0.6925889948717948,0.71333,0.0101479589848403,6.054,0.483,0.986,0.95,0.45,14.719476228218511,11.31371011988576,12.842785247381238,1.174348698088791,0.902629994698517,221.6136828941855,263.1488160610456,224.68803419593505,264.2816936192108,273.60657266668255,210.29997277429973,327.6450267906654,251.8351059411598,0.4714,0.46,0.0104,0.2616,0.2586,0.0112,0.5569,0.5979,0.0331,2285.0,0.0,0.0,0.001,0.9481,44850.0,0.6619473684210526,1.7967142857142857,leaves,exp,0.548,10.0,tree,22,normal branch lengths,continuousF.run2,1.0,0.5191,0.52101,0.00197,19292,10843,30135,70.27,90.7471
ali_tree_1_exp_100_continuousF.run2_f0.287_fnum22_0,SimuOG6558,300,0,300.0,12.557,13.0,0.89,0.6288686071348941,0.65667,0.0146558006794802,4.494,0.143,0.998,0.85,0.35,10.904741608572401,8.38162198021204,9.789314318353847,0.34699111037513425,0.2667049272742149,145.68651117339036,255.4291738875094,154.54966956362844,256.86033896666663,178.63777939164422,137.30488919317833,321.4162753867483,247.04755190729736,0.234,0.2289,0.0038,0.1241,0.1217,0.0034,0.53,0.5636,0.0344,937.0,0.0,0.0,0.0005,0.9786,44850.0,0.6082631578947368,1.651,leaves,exp,0.287,100.0,tree,22,normal branch lengths,continuousF.run2,1.0,0.23964,0.24089,0.00044,13393,15724,29117,50.9367,69.3565
